しゅうふつ	1841	1841	9332	しゅうふつ
しゅうふつ	1841	1841	7521	修祓
しゅうぶん	1851	1851	6106	秋分
しゅうぶん	1851	1851	6881	醜聞
しゅうぶんのひ	1920	1920	4985	秋分の日
しゅうへい	1922	1922	4586	修平
しゅうへい	1922	1922	4198	周平
しゅうへい	1851	1851	6895	州兵
しゅうへい	1922	1922	4928	秀平
しゅうへい	1922	1922	6502	秋坪
しゅうへき	1851	1851	7480	周壁
しゅうへき	1851	1851	6978	習癖
しゅうへき	1851	1851	9617	褶襞
しゅうへん	1851	1851	3692	周辺
しゅうべつ	1924	1924	7340	支湧別
しゅうほ	1841	1841	6809	修補
しゅうほ	1851	1851	8198	襲歩
しゅうほう	1851	1851	8187	宗法
しゅうほう	1851	1851	6693	州法
しゅうほう	1851	1851	6735	秀峰
しゅうほう	1922	1922	5411	秀峰
しゅうほう	1924	1924	5956	秋芳
しゅうほう	1851	1851	6552	週報
しゅうほくばす	1929	1929	5819	秋北バス
しゅうぼう	1851	1851	7932	衆望
しゅうまい	1851	1851	6211	焼売
しゅうまく	1841	1841	6104	終幕
しゅうまつ	1909	1909	4264	終末
しゅうまつ	1909	1909	3250	週末
しゅうみ	1851	1851	7985	臭味
しゅうみつ	1931	1931	7207	周密
しゅうみん	1841	1841	7349	就眠
しゅうみん	1851	1851	7019	州民
しゅうむ	1851	1851	6720	宗務
しゅうむちょう	1929	1929	5686	宗務庁
しゅうめい	1851	1851	7537	主命
しゅうめい	1922	1922	5589	周明
しゅうめい	1841	1841	5754	襲名
しゅうめい	1851	1851	8834	醜名
しゅうめい	1851	1851	8045	集名
しゅうもく	1851	1851	7081	衆目
しゅうもち	1851	1851	8574	主持
しゅうもん	1851	1851	6410	宗門
しゅうや	1922	1922	5319	修也
しゅうや	1922	1922	6183	修哉
しゅうや	1922	1922	6807	秀也
しゅうや	1922	1922	7414	秀弥
しゅうや	1909	1909	5496	終夜
しゅうやく	1841	1841	4664	集約
しゅうゆう	1841	1841	5284	周遊
しゅうゆれい	1851	1851	10003	終油礼
しゅうよう	1841	1841	6233	修養
しゅうよう	1841	1841	4684	収容
しゅうよう	1841	1841	6049	収用
しゅうよう	1924	1924	6326	周陽
しゅうよう	1841	1841	8553	襲用
しゅうようじ	1920	1920	6094	秋葉寺
しゅうらい	1841	1841	5377	襲来
しゅうらく	1851	1851	8236	聚落
しゅうらく	1851	1851	4752	集落
しゅうらくえん	1920	1920	6863	聚楽園
しゅうらん	1841	1841	8222	しゅうらん
しゅうらん	1841	1841	10046	収らん
しゅうらん	1841	1841	8269	収攬
しゅうり	1841	1841	3638	修理
しゅうりこう	1851	1851	7059	修理工
しゅうりつ	1851	1851	5831	州立
しゅうりめん	1924	1924	7471	修理免
しゅうりょ	1851	1851	9427	囚虜
しゅうりょう	1841	1841	4523	修了
しゅうりょう	1851	1851	5735	収量
しゅうりょう	1909	1909	6778	秋涼
しゅうりょう	1841	1841	3226	終了
しゅうりょう	1841	1841	8271	終漁
しゅうりょく	1851	1851	8904	衆力
しゅうるい	1851	1851	9166	醜類
しゅうれい	1851	1851	6963	秀麗
しゅうれい	1931	1931	5846	秀麗
しゅうれい	1851	1851	7504	秋冷
しゅうれい	1920	1920	7404	鷲嶺
しゅうれっしゃ	1851	1851	7533	終列車
しゅうれん	1841	1841	7480	しゅうれん
しゅうれん	1841	1841	5528	修練
しゅうれん	1841	1841	7229	修錬
しゅうれん	1841	1841	6531	収れん
しゅうれん	1841	1841	6141	収斂
しゅうれん	1922	1922	6728	秀蓮
しゅうれん	1841	1841	7634	習練
しゅうろう	1922	1922	7408	修郎
しゅうろう	1841	1841	4419	就労
しゅうろう	1922	1922	7458	秀郎
しゅうろく	1841	1841	3897	収録
しゅうろく	1841	1841	6848	集録
しゅうろん	1851	1851	6595	修論
しゅうろん	1851	1851	7758	宗論
しゅうろん	1851	1851	8831	衆論
しゅうわ	1929	1929	4567	秀和
しゅうわい	1841	1841	6416	収賄
しゅえい	1841	1841	6244	守衛
しゅえつ	1929	1929	6086	酒悦
しゅえん	1841	1841	4061	主演
しゅえん	1924	1924	6974	朱円
しゅえん	1851	1851	6605	酒宴
しゅえんにし	1924	1924	8495	朱円西
しゅえんひがし	1924	1924	8306	朱円東
しゅおまないがわ	1920	1920	7484	シュオマナイ川
しゅおん	1851	1851	9174	主恩
しゅおん	1851	1851	6793	主音
しゅか	1851	1851	6615	主家
しゅか	1851	1851	6868	酒家
しゅかい	1851	1851	7198	首魁
しゅかく	1851	1851	7700	主客
しゅかく	1851	1851	6753	主格
しゅかく	1851	1851	8747	酒客
しゅかん	1841	1841	5734	主幹
しゅかん	1841	1841	5657	主管
しゅかん	1841	1841	4744	主観
しゅかん	1851	1851	8697	手簡
しゅかん	1851	1851	9736	手翰
しゅかん	1851	1851	8028	首巻
しゅかんせい	1851	1851	6887	主観性
しゅが	1851	1851	8100	主我
しゅが	1851	1851	8062	珠芽
しゅがん	1851	1851	5851	主眼
しゅがー	1851	1851	5445	シュガー
しゅき	1841	1841	5584	手記
しゅき	1851	1851	6091	酒気
しゅき	1851	1851	6945	酒鬼
しゅきゃく	1851	1851	7103	主客
しゅきゅう	1851	1851	8057	守旧
しゅきゅう	1851	1851	6990	首級
しゅきょう	1851	1851	6366	主教
しゅきょう	1851	1851	8871	酒興
しゅきん	1851	1851	7680	手巾
しゅきん	1851	1851	6923	種菌
しゅぎ	1851	1851	3976	主義
しゅぎ	1851	1851	5347	手技
しゅぎょう	1841	1841	7207	しゅぎょう
しゅぎょう	1841	1841	5235	修業
しゅぎょう	1841	1841	4466	修行
しゅぎょく	1851	1851	5698	珠玉
しゅく	1851	1851	6130	しゅく
しゅく	1924	1924	5947	宿
しゅく	1851	1851	5301	祝
しゅくあ	1851	1851	7490	宿痾
しゅくあく	1851	1851	9547	宿悪
しゅくあと	1924	1924	6105	宿跡
しゅくい	1924	1924	7807	宿井
しゅくい	1851	1851	8499	宿意
しゅくい	1851	1851	6880	祝意
しゅくいん	1920	1920	6325	宿院
しゅくいん	1924	1924	6174	宿院
しゅくいんちょうにし	1924	1924	7453	宿院町西
しゅくいんちょうひがし	1924	1924	7647	宿院町東
しゅくう	1851	1851	8898	宿雨
しゅくうら	1924	1924	6759	宿浦
しゅくうん	1851	1851	8571	宿運
しゅくえい	1841	1841	6604	宿営
しゅくえい	1841	1841	7937	宿衛
しゅくえき	1851	1851	6925	宿駅
しゅくえん	1851	1851	8629	しゅくえん
しゅくえん	1851	1851	7618	宿怨
しゅくえん	1851	1851	7296	宿縁
しゅくえん	1851	1851	6406	祝宴
しゅくえん	1851	1851	9706	祝筵
しゅくおおるい	1924	1924	7666	宿大類
しゅくおく	1924	1924	7599	宿奥
しゅくおくり	1851	1851	9270	宿送り
しゅくか	1922	1922	7198	淑華
しゅくかご	1851	1851	10286	宿駕篭
しゅくかご	1851	1851	9313	宿駕籠
しゅくかわがくいんたんだい	1929	1929	7788	夙川学院短大
しゅくが	1841	1841	5450	祝賀
しゅくがかい	1851	1851	6885	祝賀会
しゅくがく	1851	1851	9605	宿学
しゅくがく	1841	1841	8295	粛学
しゅくがはら	1924	1924	8146	宿川原
しゅくがみねとうげ	1920	1920	7942	宿ケ峰尾峠
しゅくがみねとうげ	1920	1920	7836	宿ヶ峰尾峠
しゅくがわ	1920	1920	5333	夙川
しゅくがわ	1924	1924	4815	夙川
しゅくがわら	1924	1924	6995	宿川原
しゅくがわら	1920	1920	6470	宿河原
しゅくがわら	1924	1924	5685	宿河原
しゅくがん	1851	1851	7064	宿願
しゅくぎ	1851	1851	6438	祝儀
しゅくくぼた	1924	1924	7049	宿窪田
しゅくぐん	1841	1841	7998	粛軍
しゅくけい	1851	1851	9231	粛啓
しゅくげん	1841	1841	6138	縮減
しゅくこん	1851	1851	6873	宿根
しゅくごう	1851	1851	7227	宿業
しゅくごう	1924	1924	6636	宿郷
しゅくさ	839	839	6897	しゅくさ
しゅくさ	839	839	5977	宿さ
しゅくさ	839	839	6091	祝さ
しゅくさい	1841	1841	5628	祝祭
しゅくさいじつ	1851	1851	5665	祝祭日
しゅくさつ	1841	1841	7027	縮刷
しゅくざい	1851	1851	8984	宿罪
しゅくし	625	625	5577	しゅくし
しゅくし	842	842	7203	しゅくし
しゅくし	842	842	5976	宿し
しゅくし	1851	1851	8659	宿志
しゅくし	625	625	6011	祝し
しゅくし	842	842	4756	祝し
しゅくし	1851	1851	6370	祝詞
しゅくしゃ	834	834	3428	しゅくしゃ
しゅくしゃ	834	834	5751	宿しゃ
しゅくしゃ	1851	1851	5533	宿舎
しゅくしゃ	834	834	10079	祝しゃ
しゅくしゃ	1841	1841	8634	縮写
しゅくしゃく	1841	1841	5714	縮尺
しゅくしゅ	1851	1851	5753	宿主
しゅくしゅく	1851	1851	7516	粛々
しゅくしゅく	1851	1851	8498	粛粛
しゅくしゅくと	12	12	4747	粛々と
しゅくしょ	623	623	3164	しゅくしょ
しゅくしょ	1851	1851	6679	宿所
しゅくしょ	623	623	5138	祝しょ
しゅくしょう	1851	1851	7578	宿将
しゅくしょう	1851	1851	6742	祝勝
しゅくしょう	1851	1851	9055	祝捷
しゅくしょう	1841	1841	4506	縮小
しゅくしよ	623	623	6314	しゅくしよ
しゅくしよ	623	623	4842	祝しよ
しゅくしろ	619	619	5002	しゅくしろ
しゅくしろ	619	619	9429	祝しろ
しゅくじ	1924	1924	6737	宿地
しゅくじ	1851	1851	5829	祝辞
しゅくじつ	1851	1851	4378	祝日
しゅくじょ	1851	1851	6014	淑女
しゅくす	622	622	10238	しゅくす
しゅくす	837	837	7602	しゅくす
しゅくす	837	837	5948	宿す
しゅくす	622	622	10238	祝す
しゅくす	837	837	5939	祝す
しゅくすい	1851	1851	8919	宿酔
しゅくすりゃ	618	618	7215	しゅくすりゃ
しゅくすりゃ	618	618	7215	祝すりゃ
しゅくする	621	621	6416	しゅくする
しゅくする	621	621	5186	祝する
しゅくすれ	617	617	4552	しゅくすれ
しゅくすれ	617	617	4237	祝すれ
しゅくず	1924	1924	6463	祝津
しゅくず	1851	1851	6203	縮図
しゅくせ	624	624	5142	しゅくせ
しゅくせ	833	833	7294	しゅくせ
しゅくせ	836	836	5586	しゅくせ
しゅくせ	833	833	5322	宿せ
しゅくせ	836	836	4593	宿せ
しゅくせ	1851	1851	7512	宿世
しゅくせ	624	624	3719	祝せ
しゅくせ	833	833	7091	祝せ
しゅくせ	836	836	5756	祝せ
しゅくせい	1841	1841	6589	粛正
しゅくせい	1841	1841	5752	粛清
しゅくせよ	620	620	4521	しゅくせよ
しゅくせよ	620	620	3216	祝せよ
しゅくぜん	1851	1851	7811	宿善
しゅくぜん	1851	1851	7711	粛然
しゅくそ	838	838	5616	しゅくそ
しゅくそ	838	838	5699	宿そ
しゅくそ	838	838	6432	祝そ
しゅくたい	1841	1841	6593	縮退
しゅくだい	1841	1841	4679	宿題
しゅくちょく	1841	1841	6199	宿直
しゅくつ	1924	1924	5803	祝津
しゅくつぎ	1851	1851	9024	宿継ぎ
しゅくづ	1924	1924	7614	祝津
しゅくてき	1851	1851	5781	宿敵
しゅくてん	1851	1851	6672	祝典
しゅくでん	1841	1841	6345	祝電
しゅくとう	1841	1841	8894	しゅくとう
しゅくとう	1841	1841	9517	祝とう
しゅくとう	1851	1851	7657	祝祷
しゅくとう	1851	1851	8982	祝禱
しゅくとう	1841	1841	9689	粛党
しゅくとく	1851	1851	8958	宿徳
しゅくとく	1851	1851	6729	淑徳
しゅくとくえくすてんしょんせんたー	1929	1929	9702	淑徳エクステンションセンター
しゅくとくしょうがっこう	1929	1929	6418	淑徳小学校
しゅくとくたんきだいがく	1929	1929	6883	淑徳短期大学
しゅくとくたんだい	1929	1929	7517	淑徳短大
しゅくとくだい	1929	1929	6367	淑徳大
しゅくとくだいがく	1929	1929	5120	淑徳大学
しゅくど	1924	1924	6986	宿戸
しゅくどう	1924	1924	7666	宿堂
しゅくどうぼうさん	1920	1920	7529	宿堂坊山
しゅくないがわ	1920	1920	7450	宿内川
しゅくなみ	1920	1920	7499	宿南
しゅくなみ	1924	1924	6307	宿南
しゅくね	1924	1924	7663	宿根
しゅくねぎ	1924	1924	5799	宿根木
しゅくの	1924	1924	6793	宿野
しゅくのうらごう	1924	1924	8351	宿ノ浦郷
しゅくのしょう	1924	1924	7037	宿久庄
しゅくのへ	1920	1920	7347	宿戸
しゅくのへ	1924	1924	7606	宿野部
しゅくのべがわ	1920	1920	7739	宿野辺川
しゅくのべがわ	1920	1920	8900	宿野部川
しゅくのまえ	1924	1924	9279	叔廼前
しゅくはい	1841	1841	6446	祝杯
しゅくはい	1851	1851	8496	祝盃
しゅくはく	1841	1841	3796	宿泊
しゅくはら	1924	1924	7029	宿原
しゅくば	1851	1851	5599	宿場
しゅくばい	1924	1924	6957	祝梅
しゅくばし	1920	1920	6813	祝橋
しゅくばた	1924	1924	7813	宿畑
しゅくばら	1924	1924	7506	宿原
しゅくふ	1851	1851	6016	叔父
しゅくふく	1841	1841	4568	祝福
しゅくへい	1851	1851	9223	宿弊
しゅくべん	1851	1851	7082	宿便
しゅくほう	1851	1851	7278	祝砲
しゅくほん	1924	1924	5055	宿本
しゅくぼ	1851	1851	7085	叔母
しゅくぼう	1851	1851	6328	宿坊
しゅくぼう	1841	1841	8027	宿望
しゅくぼだいえんいん	1929	1929	9702	宿坊大円院
しゅくま	1924	1924	6537	宿間
しゅくめい	1851	1851	5296	宿命
しゅくめぐり	1924	1924	7569	宿廻
しゅくも	1924	1924	5701	宿毛
しゅくや	1924	1924	7184	宿屋
しゅくや	1924	1924	6760	宿谷
しゅくやちょうにし	1924	1924	8667	宿屋町西
しゅくやちょうひがし	1924	1924	7925	宿屋町東
しゅくゆう	1851	1851	7292	祝融
しゅくよこて	1924	1924	7887	宿横手
しゅくりょう	1851	1851	8684	宿料
しゅくれんじ	1924	1924	7290	宿連寺
しゅくろう	1851	1851	7180	宿老
しゅくわり	1851	1851	9199	宿割り
しゅくん	1851	1851	5829	主君
しゅくん	1851	1851	6824	殊勲
しゅくんしょう	1851	1851	7507	殊勲賞
しゅぐう	1851	1851	8820	殊遇
しゅけい	1851	1851	6763	主計
しゅけい	1924	1924	5740	主計
しゅけん	1851	1851	5427	主権
しゅげい	1841	1841	5232	手芸
しゅげん	1851	1851	5913	修験
しゅこう	1841	1841	6655	手交
しゅこう	1851	1851	6448	手工
しゅこう	1841	1841	5322	趣向
しゅこう	1851	1851	6837	酒肴
しゅこう	1841	1841	6937	首肯
しゅこうぎょう	1851	1851	6790	手工業
しゅこうにちでんでんし	1929	1929	8285	首鋼日電電子
しゅご	1851	1851	5376	主語
しゅご	1841	1841	4695	守護
しゅご	1924	1924	6389	守護
しゅごう	1851	1851	6612	酒豪
しゅごじん	1851	1851	6029	守護神
しゅごまちしん	1924	1924	9737	守護町新
しゅさ	1851	1851	6175	主査
しゅさい	1841	1841	3956	主催
しゅさい	1841	1841	5008	主宰
しゅさい	1851	1851	6651	主祭
しゅさつ	1851	1851	4780	手札
しゅざ	1851	1851	7164	首座
しゅざい	1851	1851	7003	主剤
しゅざい	1841	1841	3862	取材
しゅざい	1851	1851	10454	首罪
しゅざん	1851	1851	6471	珠算
しゅし	1851	1851	5774	主旨
しゅし	1851	1851	5047	種子
しゅし	1851	1851	4821	趣旨
しゅしがく	1851	1851	6640	朱子学
しゅしがやつ	1924	1924	8639	珠師ケ谷
しゅしゃ	1841	1841	7098	取捨
しゅしゃ	1841	1841	8028	手写
しゅしゃせんたく	1841	1841	5623	取捨選択
しゅしゅ	1851	1851	8273	守株
しゅしゅうしさわ	1920	1920	8554	シュシュウシ沢
しゅしょ	1841	1841	7321	手書
しゅしょ	1841	1841	7299	朱書
しゅしょう	1841	1841	7339	しゅしょう
しゅしょう	1841	1841	7028	主唱
しゅしょう	1851	1851	5349	主将
しゅしょう	1851	1851	7505	守将
しゅしょう	1841	1841	8599	手抄
しゅしょう	1931	1931	5853	殊勝
しゅしょう	1841	1841	8229	首唱
しゅしょう	1851	1851	9045	首将
しゅしょう	1851	1851	4696	首相
しゅしょく	1851	1851	8543	しゅしょく
しゅしょく	1841	1841	5141	主食
しゅしょく	1851	1851	8032	手燭
しゅしょく	1851	1851	7574	酒色
しゅしょく	1851	1851	7462	酒食
しゅしん	1841	1841	5910	主審
しゅしん	1851	1851	5930	主神
しゅしん	1851	1851	8326	朱唇
しゅしん	1851	1851	9255	朱脣
しゅじ	1851	1851	5762	主事
しゅじ	1851	1851	8765	主辞
しゅじい	1851	1851	5177	主治医
しゅじく	1851	1851	5289	主軸
しゅじゅ	1931	1931	6482	しゅじゅ
しゅじゅ	1851	1851	7550	侏儒
しゅじゅ	1851	1851	9258	朱儒
しゅじゅ	12	12	5202	種々
しゅじゅ	1851	1851	5914	種々
しゅじゅ	1931	1931	6058	種々
しゅじゅ	1931	1931	8759	種じゅ
しゅじゅ	1851	1851	7284	種種
しゅじゅう	1851	1851	6108	主従
しゅじゅそう	1851	1851	8340	種々相
しゅじゅそう	1851	1851	9872	種種相
しゅじゅつ	1841	1841	3697	手術
しゅじょう	1851	1851	7084	主上
しゅじょう	1851	1851	8127	主情
しゅじょう	1851	1851	5947	衆生
しゅじん	1851	1851	4733	主人
しゅじんこう	1851	1851	3824	主人公
しゅす	1851	1851	7364	繻子
しゅすい	1841	1841	5515	取水
しゅずい	1923	1923	7612	しゅずい
しゅずい	1923	1923	7045	守隨
しゅずみ	1851	1851	7832	朱墨
しゅせい	1851	1851	6769	守勢
しゅせい	1851	1851	7226	守成
しゅせい	1851	1851	6567	酒精
しゅせいぶん	1851	1851	5412	主成分
しゅせき	1851	1851	8140	しゅせき
しゅせき	1851	1851	5678	主席
しゅせき	1851	1851	7802	手跡
しゅせき	1851	1851	8594	手蹟
しゅせき	1851	1851	6858	酒席
しゅせき	1851	1851	5630	首席
しゅせきさん	1851	1851	6805	酒石酸
しゅせん	1851	1851	5753	主戦
しゅせん	1851	1851	7886	酒仙
しゅせんど	1851	1851	6814	守銭奴
しゅぜい	1924	1924	7214	主税
しゅぜい	1851	1851	6631	酒税
しゅぜいきょく	1929	1929	5225	主税局
しゅぜん	1922	1922	5525	主膳
しゅぜん	1851	1851	8910	鬚髯
しゅぜんじ	1920	1920	5168	修善寺
しゅぜんじ	1924	1924	4526	修善寺
しゅぜんじ	1920	1920	5906	修禅寺
しゅそ	1851	1851	7761	首座
しゅそ	1851	1851	8922	首鼠
しゅそく	1851	1851	8354	守則
しゅそく	1851	1851	5589	手足
しゅそく	1851	1851	9116	首足
しゅぞう	1924	1924	5605	酒蔵
しゅぞう	1851	1851	5097	酒造
しゅぞく	1851	1851	4850	種族
しゅたい	1851	1851	4413	主体
しゅたいせい	1851	1851	5416	主体性
しゅたく	1851	1851	8285	手沢
しゅたる	2659	2659	2866	主たる
しゅだい	1851	1851	5115	主題
しゅだい	1851	1851	6777	首題
しゅだいか	1851	1851	4792	主題歌
しゅだん	1851	1851	3953	手段
しゅち	1851	1851	7852	主知
しゅち	1851	1851	9062	趣致
しゅちいんだい	1929	1929	7524	種智院大
しゅちいんだいがく	1929	1929	6160	種智院大学
しゅちく	1851	1851	7564	種畜
しゅちく	1922	1922	7762	種竹
しゅちにくりん	1851	1851	7204	酒池肉林
しゅちゅう	1851	1851	6437	手中
しゅちょ	1851	1851	6731	主著
しゅちょう	1841	1841	7552	しゅちょう
しゅちょう	1841	1841	9951	しゅ脹
しゅちょう	1841	1841	3930	主張
しゅちょう	1851	1851	8755	主潮
しゅちょう	1851	1851	7309	主調
しゅちょう	1841	1841	5868	腫脹
しゅちょう	1851	1851	5478	首長
しゅちょうおん	1851	1851	9102	主調音
しゅちん	1851	1851	9989	シュチン
しゅちん	1851	1851	10088	朱珍
しゅちん	1851	1851	8804	繻珍
しゅっ	16	16	4720	しゅっ
しゅっか	1841	1841	8755	しゅっか
しゅっか	1841	1841	11288	しゅっ火
しゅっか	1841	1841	9289	しゅっ荷
しゅっか	1841	1841	5768	出火
しゅっか	1841	1841	4155	出荷
しゅっかく	1851	1851	7797	出格
しゅっかん	1841	1841	8884	しゅっかん
しゅっかん	1841	1841	10162	しゅっ棺
しゅっかん	1841	1841	6507	出棺
しゅっきょう	1841	1841	9871	しゅっきょう
しゅっきょう	1841	1841	15088	しゅっ京
しゅっきょう	1841	1841	10483	しゅっ郷
しゅっきょう	1841	1841	7866	出郷
しゅっきん	1841	1841	7998	しゅっきん
しゅっきん	1841	1841	9358	しゅっ勤
しゅっきん	1841	1841	5027	出金
しゅっけ	1841	1841	8219	しゅっけ
しゅっけ	1841	1841	9604	しゅっ家
しゅっけ	1841	1841	5544	出家
しゅっけつ	1841	1841	7635	しゅっけつ
しゅっけつ	1841	1841	10280	しゅっ血
しゅっけつ	1851	1851	6068	出欠
しゅっけつ	1851	1851	10454	出缺
しゅっけつ	1841	1841	4417	出血
しゅっこ	1841	1841	8550	しゅっこ
しゅっこ	1841	1841	11288	しゅっ庫
しゅっこ	1841	1841	5680	出庫
しゅっこう	1841	1841	8342	しゅっこう
しゅっこう	1841	1841	15088	しゅっ校
しゅっこう	1841	1841	15088	しゅっ港
しゅっこう	1841	1841	11085	しゅっ航
しゅっこう	1841	1841	15088	しゅっ講
しゅっこう	1841	1841	5122	出向
しゅっこう	1841	1841	5580	出港
しゅっこう	1841	1841	5596	出稿
しゅっこう	1841	1841	5537	出航
しゅっこく	1841	1841	8741	しゅっこく
しゅっこく	1841	1841	11634	しゅっ国
しゅっこく	1841	1841	5263	出国
しゅっこんそう	1851	1851	9832	シュッコンソウ
しゅっこんそう	1851	1851	6287	宿根草
しゅっさつ	1841	1841	9510	しゅっさつ
しゅっさつ	1841	1841	15088	しゅっ札
しゅっさつ	1841	1841	6801	出札
しゅっさん	1841	1841	7984	しゅっさん
しゅっさん	1841	1841	9987	しゅっ産
しゅっさん	1841	1841	4042	出産
しゅっし	1841	1841	8203	しゅっし
しゅっし	1841	1841	10352	しゅっ仕
しゅっし	1841	1841	10536	しゅっ資
しゅっし	1841	1841	6251	出仕
しゅっし	1841	1841	4669	出資
しゅっしほう	1851	1851	7021	出資法
しゅっしゃ	1841	1841	8569	しゅっしゃ
しゅっしゃ	1841	1841	10739	しゅっ社
しゅっしゃ	1841	1841	7055	出射
しゅっしゃ	1841	1841	4878	出社
しゅっしょ	1841	1841	8586	しゅっしょ
しゅっしょ	1841	1841	11085	しゅっ所
しゅっしょ	1851	1851	6871	出処
しゅっしょ	1841	1841	5115	出所
しゅっしょう	1841	1841	8398	しゅっしょう
しゅっしょう	1841	1841	5246	出生
しゅっしょく	1851	1851	6747	出色
しゅっしん	1851	1851	3812	出身
しゅっすい	1841	1841	8265	しゅっすい
しゅっすい	1841	1841	10483	しゅっ水
しゅっすい	1841	1841	5858	出水
しゅっせ	1841	1841	7842	しゅっせ
しゅっせ	1841	1841	4856	出世
しゅっせい	1841	1841	8078	しゅっせい
しゅっせい	1841	1841	9347	しゅっ世
しゅっせい	1841	1841	11085	しゅっ征
しゅっせい	1841	1841	15088	しゅっ精
しゅっせい	1841	1841	6110	出征
しゅっせい	1841	1841	7712	出精
しゅっせいがわ	1920	1920	8351	出精川
しゅっせうお	1851	1851	6894	出世魚
しゅっせがしら	1851	1851	7224	出世頭
しゅっせき	1841	1841	7680	しゅっせき
しゅっせき	1841	1841	8488	しゅっ席
しゅっせき	1841	1841	4222	出席
しゅっせけん	1851	1851	7966	出世間
しゅっせん	1841	1841	9469	しゅっせん
しゅっせん	1841	1841	15088	しゅっ船
しゅっせん	1841	1841	5675	出船
しゅっそう	1841	1841	9951	しゅっそう
しゅっそう	1841	1841	11634	しゅっ走
しゅっそう	1841	1841	4921	出走
しゅったい	1841	1841	7942	しゅったい
しゅったい	1841	1841	15284	出来
しゅったつ	1841	1841	8983	しゅったつ
しゅったつ	1841	1841	6249	出立
しゅったん	1841	1841	9407	しゅったん
しゅったん	1841	1841	15088	しゅっ炭
しゅったん	1841	1841	7629	出炭
しゅっちょう	1841	1841	7423	しゅっちょう
しゅっちょう	1841	1841	9778	しゅっ張
しゅっちょう	1841	1841	4103	出張
しゅっちょう	1851	1851	8420	出超
しゅっちょうしょ	1851	1851	5950	出張所
しゅっちょうじょ	1851	1851	6066	出張所
しゅっちん	1841	1841	9547	しゅっちん
しゅっちん	1841	1841	15088	しゅっ陳
しゅっちん	1841	1841	6849	出陳
しゅってい	1841	1841	9503	しゅってい
しゅってい	1841	1841	10248	しゅっ廷
しゅってい	1841	1841	6287	出廷
しゅってん	1851	1851	4619	出典
しゅってん	1841	1841	4500	出展
しゅってん	1841	1841	4313	出店
しゅっとう	1841	1841	8654	しゅっとう
しゅっとう	1841	1841	10830	しゅっ頭
しゅっとう	1841	1841	5578	出頭
しゅっぱつ	1841	1841	7004	しゅっぱつ
しゅっぱつ	1841	1841	3959	出発
しゅっぱん	1841	1841	7392	しゅっぱん
しゅっぱん	1841	1841	6887	出帆
しゅっぱん	1841	1841	3939	出版
しゅっぱんろうれん	1929	1929	7066	出版労連
しゅっぴ	1841	1841	8596	しゅっぴ
しゅっぴ	1841	1841	4950	出費
しゅっぴん	1841	1841	8791	しゅっぴん
しゅっぴん	1841	1841	3928	出品
しゅっぷ	1841	1841	7455	出府
しゅっぺい	1841	1841	8687	しゅっぺい
しゅっぺい	1841	1841	5865	出兵
しゅっぽん	1841	1841	9332	しゅっぽん
しゅっぽん	1841	1841	6379	出奔
しゅつ	1851	1851	6621	しゅつ
しゅつ	1851	1851	5651	出
しゅつえん	1841	1841	7986	しゅつえん
しゅつえん	1841	1841	7784	出えん
しゅつえん	1841	1841	7461	出捐
しゅつえん	1841	1841	3426	出演
しゅつが	1841	1841	6717	出芽
しゅつがん	1841	1841	4526	出願
しゅつぎょ	1841	1841	8707	しゅつぎょ
しゅつぎょ	1841	1841	7295	出御
しゅつぎょ	1841	1841	7104	出漁
しゅつげき	1841	1841	5023	出撃
しゅつげん	1841	1841	3900	出現
しゅつごく	1841	1841	6924	出獄
しゅつさい	1924	1924	6122	出西
しゅつさく	1924	1924	6430	出作
しゅつじ	1851	1851	5678	出自
しゅつじょう	1841	1841	3745	出場
しゅつじん	1841	1841	5331	出陣
しゅつたいきん	1841	1841	6273	出退勤
しゅつだい	1841	1841	4454	出題
しゅつっとがると	1924	1924	5123	シュツットガルト
しゅつど	1841	1841	5068	出土
しゅつどう	1841	1841	5149	出動
しゅつにゅう	1841	1841	5952	出入
しゅつにゅうこく	1841	1841	5596	出入国
しゅつば	1841	1841	5361	出馬
しゅつほ	1841	1841	6830	出穂
しゅつぼつ	1841	1841	5265	出没
しゅつらい	1841	1841	9197	しゅつらい
しゅつらい	1841	1841	14982	出来
しゅつらん	1851	1851	7937	出藍
しゅつり	1841	1841	7655	出離
しゅつりょう	1841	1841	8694	しゅつりょう
しゅつりょう	1841	1841	7209	出漁
しゅつりょう	1841	1841	7735	出猟
しゅつりょく	1841	1841	3764	出力
しゅつるい	1841	1841	5694	出塁
しゅつろ	1841	1841	9085	しゅつろ
しゅつろ	1841	1841	6406	出ろ
しゅつろ	1841	1841	8931	出廬
しゅてぃひ	1923	1923	7984	シュティヒ
しゅてふぃ	1922	1922	6328	シュテフィ
しゅてむぼーげん	1851	1851	9691	シュテムボーゲン
しゅてん	1851	1851	7600	主点
しゅてんどうじやま	1920	1920	6983	酒呑童子山
しゅと	1851	1851	7846	衆徒
しゅと	1851	1851	7820	酒徒
しゅと	1851	1851	8042	首途
しゅと	1851	1851	4564	首都
しゅとう	1923	1923	6808	主藤
しゅとう	1851	1851	8050	手套
しゅとう	1841	1841	6727	種痘
しゅとう	1923	1923	5324	首藤
しゅとく	1841	1841	3248	取得
しゅとけんしんとしてつどう	1929	1929	5185	首都圏新都市鉄道
